Candidato;Tweet;Fecha;# Retweets;# Likes;Ubicación (usuario);Ubicación (tweet)
Guillermo Lasso;"@LassoGuillermo APROBADA LA PRIMERA DAMA
LA ALIANZA CREO/PSC AL PODER
Y
GUILLERMO LASSO PRESIDENTE… https://t.co/6PXMTp9deZ";Tue Feb 02 03:53:44 +0000 2021;0;0;;
Guillermo Lasso;RT @totocapitano: Memoria activa.;Tue Feb 02 03:53:52 +0000 2021;1;15;Quito - Ecuador;
Guillermo Lasso;RT @FaustoCoboM3: Estas elecciones DECIDIMOS entre dos modelos absolutamente opuestos: PROSPERIDAD que representa LASSO, y el otro, que sig…;Tue Feb 02 03:54:05 +0000 2021;12;22;;
Guillermo Lasso;🔴URGENTE: CONTACTOS DE TWITTER, NO SOLO SE CONCENTREN EN VOTAR POR LASSO PARA PRESIDENTE. ESTUDIEN A LOS FUTUROS AS… https://t.co/1k5fZOg6KX;Tue Feb 02 03:54:05 +0000 2021;0;0;Guayaquil, perla del Pacífico.;
Guillermo Lasso;"@Niki41625433 Ñaño Nik.
Esta frito Lasso. Ecuador, necesita un estadista, como presidente que haga políticas públic… https://t.co/Qb3QdOPCAv";Tue Feb 02 03:54:27 +0000 2021;0;0;Guayaquil - Ecuador;
Guillermo Lasso;@gabcevallosv @Sandinin Lasso Presidente;Tue Feb 02 03:54:52 +0000 2021;0;0;;
Guillermo Lasso;@MashiRafael @GabrielaEsPais Lasso nunca serás presidente;Tue Feb 02 03:55:11 +0000 2021;0;0;;
Guillermo Lasso;RT @FaustoCoboM3: @LassoSX Estos últimos días de campaña, TODOS los de la orilla de la DECENCIA, a pesar de algunas diferencias, a VOTAR po…;Tue Feb 02 03:56:31 +0000 2021;1;4;;
Guillermo Lasso;@FernandaFebC Lasso ,(Arauz no tiene horizonte claro para digirir una Empresa ,peor ser el Presidente de un país.).;Tue Feb 02 03:56:35 +0000 2021;0;0;Quito;
Guillermo Lasso;RT @connection53: Resumiendo y concluyendo: cada sueño truncado tiene su apellido, cada lágrima de cocodrilo causa desazón, cada palabra vu…;Tue Feb 02 03:56:56 +0000 2021;22;47;;
Guillermo Lasso;#concluLASSO Lasso Presidente del Ecuador, los que vivimos en Miami vamos el Domingo a Arbizû University a votar po… https://t.co/jGLOeh2nUQ;Tue Feb 02 03:57:11 +0000 2021;0;0;Miami, FL;Miami, FL
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Tue Feb 02 03:57:19 +0000 2021;954;1901;ecuador♡amo mi país  ♡♡:-!;
Guillermo Lasso;RT @RaulMoncayo5: @LassoGuillermo LASSO PRESIDENTE https://t.co/pnO5tN7a3F;Tue Feb 02 03:57:23 +0000 2021;1;2;Guayaquil-Ecuador;
Guillermo Lasso;Cuando gane la presidencia el domingo, porque si seré presidente, mi primer invitado y el más honorable a mi invest… https://t.co/VqDkXORUk0;Tue Feb 02 03:57:30 +0000 2021;0;0;;Santo Domingo, Ecuador
Guillermo Lasso;RT @FaustoCoboM3: @Gansoldu @Polificcion Estos últimos días de campaña, TODOS los de la orilla de la DECENCIA, a pesar de algunas diferenci…;Tue Feb 02 03:58:35 +0000 2021;2;7;Cayman Islands;
Guillermo Lasso;"RT @yuriyaguana: Gracias a Dalo.
Dalo por hecho que no serás presidente!
@UNESLOJA https://t.co/udHTxDWb2m";Tue Feb 02 03:58:38 +0000 2021;5;5;Guayaquil;
Guillermo Lasso;@soyfdelrincon lo qué pasa es que #lasso #LassoEsMoreno no va a ser presidente de #Ecuador #concluLASSO solo quería… https://t.co/x6f4MpwWvZ;Tue Feb 02 03:58:41 +0000 2021;0;0;Guayaquil, EC;
Guillermo Lasso;@VAEJ94 @AXEA65 Lasso Presidente;Tue Feb 02 03:58:44 +0000 2021;0;0;El Carmen-Manabi ;
Guillermo Lasso;"RT @MarcoAnibal: ""Vamos a impulsar el empleo, para que esa madre soltera o abandonada por su esposo, pueda hacer unos buenos bollos, unos b…";Tue Feb 02 03:58:55 +0000 2021;666;1440;Mundo;
Guillermo Lasso;@avefalconi @MashiCorrea @ecuarauz Lleva 4 años ojo 4 años diciendo q es pana de Lasso y Correa en el gobierno no l… https://t.co/y4fKXhpg3v;Tue Feb 02 03:59:26 +0000 2021;0;0;Quito;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 03:59:29 +0000 2021;107;436;;
Guillermo Lasso;RT @FaustoCoboM3: ...el 28% que votamos a favor de LASSO en la primera vuelta de ELECCIONES 2017, lo hicimos con la razón y con lealtad a n…;Tue Feb 02 03:59:35 +0000 2021;156;488;Quito, Ecuador;
Guillermo Lasso;@CNNEE @soyfdelrincon @LassoGuillermo voto por Lasso y también mi familia;Tue Feb 02 03:59:49 +0000 2021;0;0;;
Guillermo Lasso;RT @MaryVal80479610: #concluLASSO Saludos desde Miami para G. Lasso, lo mejor para Presidente de Ecuador;Tue Feb 02 04:00:03 +0000 2021;2;2;;
Guillermo Lasso;RT @mscalvas: @xhervas @Soylapaw Donde hubo fuego cenizas quedan. Voto por Lasso;Tue Feb 02 04:00:08 +0000 2021;2;8;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 04:00:11 +0000 2021;108;436;Paris-Quito;
Guillermo Lasso;#concluLASSO espectacular entrevista, sin duda alguna Lasso es el indicado para ser el Presidente del Ecuador, nos… https://t.co/akW1f9Y9Ui;Tue Feb 02 04:00:12 +0000 2021;0;0;Guayaquil, Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 04:00:57 +0000 2021;109;439;Guayaquil, Ecuador;
Guillermo Lasso;Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso pa… https://t.co/VF0Zp2pZAD;Tue Feb 02 04:00:59 +0000 2021;0;0;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 04:01:10 +0000 2021;110;439;;
Guillermo Lasso;"RT @FaustoCoboM3: Mientras el  CORREATO sigue cuenteando sobre VACUNAS, LASSO ya demostró eficiencia con su programa""SALVAR VIDAS"" para ayu…";Tue Feb 02 04:01:21 +0000 2021;37;60;Guayaquil;
Guillermo Lasso;RT @karitupl_: Y si van a venir con lo del Feriado Bancario, el mismo Jorge Valencia, presidente de la comisión designada por el correísmo…;Tue Feb 02 04:01:32 +0000 2021;115;257;Quito, Ecuador;
Guillermo Lasso;RT @camenoob: #concluLASSO espectacular entrevista, sin duda alguna Lasso es el indicado para ser el Presidente del Ecuador, nos llenamos d…;Tue Feb 02 04:01:36 +0000 2021;1;1;;
Guillermo Lasso;"RT @CondorECUADOR: De buena fuente, con números claros y cifras duras...Pérez y Lasso en un empate técnico por el 2do puesto.
Si no hay nad…";Tue Feb 02 04:01:37 +0000 2021;39;91;;
Guillermo Lasso;RT @inmegusa: 👏👏👏💪💪💪💪;Tue Feb 02 04:01:52 +0000 2021;1;1;Quito, Ecuador;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:01:58 +0000 2021;1;2;ECUADOR;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:02:01 +0000 2021;2;2;Ecuador ;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:02:13 +0000 2021;3;3;Paris-Quito;
Guillermo Lasso;@domeome Jajaja o sea Lasso. Dígalo nomás que al final todos vamos a tener el mismo presidente;Tue Feb 02 04:02:16 +0000 2021;0;0;Sundowner Motel;
Guillermo Lasso;@justicevera25 Antes de creer en las tonterías que publica un TROLL de Lasso deberían verificar 1ro la FUENTE, paya… https://t.co/05OiHpCrsh;Tue Feb 02 04:02:35 +0000 2021;0;0;Bahia de Caraquez ;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:02:37 +0000 2021;4;3;Riobamba;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 04:02:38 +0000 2021;111;444;;
Guillermo Lasso;RT @karitupl_: Y si van a venir con lo del Feriado Bancario, el mismo Jorge Valencia, presidente de la comisión designada por el correísmo…;Tue Feb 02 04:02:49 +0000 2021;116;257;;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:02:56 +0000 2021;5;3;Guayaquil;
Guillermo Lasso;RT @MaryVal80479610: #concluLASSO Lasso Presidente del Ecuador, los que vivimos en Miami vamos el Domingo a Arbizû University a votar por L…;Tue Feb 02 04:03:03 +0000 2021;1;4;;
Guillermo Lasso;SÓLO EN ECUADOR 🇪🇨. Lasso con Fernando del Ricon CNN. “Sí yo gano invitaré a Juan  Guaidó como presidente de Venezu… https://t.co/3Twl1S96jx;Tue Feb 02 04:03:20 +0000 2021;0;0;;
Guillermo Lasso;RT @JoyceVeraMoran: No quiero que gane ni Araúz ni Lasso para presidente de Ecuador ni camino para rector de la Uleam;Tue Feb 02 04:03:33 +0000 2021;1;3;;
Guillermo Lasso;RT @JohnRojoRojo1: @paultutiven @teleamazonasec Pidamos porte de armas y verán como baja la delincuencia x eso no dar el voto al correismo…;Tue Feb 02 04:03:36 +0000 2021;1;2;;
Guillermo Lasso;Por más que te hable bonito o te caiga bien no es la solución en este momento deja el fanatismo;Tue Feb 02 04:03:46 +0000 2021;0;0;;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:03:47 +0000 2021;7;9;;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:03:51 +0000 2021;8;11;Ecuador;
Guillermo Lasso;"Esooooo!
Lasso presidente!
💪💪💪💪💪💪💪👏👏👏👏👏";Tue Feb 02 04:03:52 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:03:53 +0000 2021;9;11;;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:03:58 +0000 2021;10;13; Quito - Ecuador;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:03:58 +0000 2021;11;13;Azogues, Ecuador;
Guillermo Lasso;RT @Polificcion: Y la campaña ni siquiera es por Arauz. Es Correa. Si ese pelmazo llega a ser presidente, dirán que gobernó Lasso para expl…;Tue Feb 02 04:04:06 +0000 2021;12;14;Quito-Ecuador;
Guillermo Lasso;@uscocovich1972 @Martinminguchi ?.TODOS LO VIMOS... CUANDO DECLARÓ PRESIDENTE A LASSO...RECUERDA EN ESE ENTONCES NI… https://t.co/3yjIvocVPn;Tue Feb 02 04:04:39 +0000 2021;0;0;;
Guillermo Lasso;"RT @SilviValdez: Mi voto por @fkrklect 👍
La verdad cruda, dura y desnuda ante todo! 💪👏";Tue Feb 02 04:05:09 +0000 2021;4;27;Peru;
Guillermo Lasso;"@WajahatAli Netflix: Never Did I Ever, Schitt's Creek, Monarca, Lupin

AppleTv:  Ted Lasso, Mythic Quest: Raven's B… https://t.co/HZa4tr7Uab";Tue Feb 02 04:05:12 +0000 2021;0;0;OH-4;
Guillermo Lasso;"RT @GabuPsychic: Si Guillermo Lasso es buen administrador...
... de empresas, porque en lo público es un desastre (Gobiernos de Mahuad, Gut…";Tue Feb 02 18:35:19 +0000 2021;11;31;Ibarra;
Guillermo Lasso;"Este 7 de febrero tenemos el deber cívico por nuestra familia tomar la decisión de un mejor futuro 
Lasso president… https://t.co/gkM9iApR3F";Tue Feb 02 18:35:42 +0000 2021;0;0;Manta, Ecuador;Jaramijo, Ecuador
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:37:37 +0000 2021;211;629;;
Guillermo Lasso;"@CesarMontufar51 @AlbaCedeoZaval1 Contra don Yunda, presente las que tenga que presentar.

Pero no, contra don Guil… https://t.co/puubm5CoUx";Tue Feb 02 18:38:09 +0000 2021;0;0; Cla 0997284844 Mov 0998994800;
Guillermo Lasso;RT @JayJayTi: @mjormy @DianaIMaldonado Y ya es hora de que acepten que Lasso no va a ganar. No contra Arauz y es una pena porque Ecuador no…;Tue Feb 02 18:38:15 +0000 2021;5;27;Machala, Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de los Guasmos expresan su aprobación al salario básico de $500; a la mano de hierro contra la delincue…";Tue Feb 02 18:38:15 +0000 2021;99;368;Guayaquil-Ecuador;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 18:38:34 +0000 2021;227;937;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 18:39:09 +0000 2021;228;937;;
Guillermo Lasso;RT @el_gato_adn: @joseignaciohe @ECULTIMAHORA Mi voto no es por Lasso, pero tiene toda la razón.;Tue Feb 02 18:39:33 +0000 2021;1;0;;
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:39:37 +0000 2021;212;633;Quito, Ecuador;
Guillermo Lasso;"RT @GabuPsychic: Si Guillermo Lasso es buen administrador...
... de empresas, porque en lo público es un desastre (Gobiernos de Mahuad, Gut…";Tue Feb 02 18:39:38 +0000 2021;12;33;Ecuador;
Guillermo Lasso;RT @XAVIERV78815060: @tinocotania Pero si fuera una carta dirigida al lasso, estarías aplaudiendo.  Sinvergüenza!  No sé puede espera otra…;Tue Feb 02 18:40:24 +0000 2021;1;4;Guayaquil;
Guillermo Lasso;RT @victorhugoerazo: Hagamos la Diferencia: NO regresemos NI al pasado del Feriado Bancario orquestado por Mahuad-Lasso-Nebot, por el cual…;Tue Feb 02 18:40:46 +0000 2021;1;2;;
Guillermo Lasso;@FernandaFebC Para una empresa por supuesto que a lasso y si es un banco con mayor razón, sin embargo, para estadis… https://t.co/5dHYnWAuY9;Tue Feb 02 18:40:48 +0000 2021;0;0;;
Guillermo Lasso;RT @KELVINGAME3: ESTE 7 DE FEBRERO LASSO PRESIDENTE EN UNA SOLA VUELTA !!! https://t.co/cUsPVs2sla;Tue Feb 02 18:40:48 +0000 2021;18;34;;
Guillermo Lasso;"RT @jlzgenovez: ""Iba a votar por Arauz pero 2 desconocidos en twitter que aún no tienen empresas amenazan con irse. Mejor voto por Lasso""…";Tue Feb 02 18:41:31 +0000 2021;31;88;Otavalo;
Guillermo Lasso;Yo iba a votar por Hervas xq su plan de gobierno me parece magnífico, pero dadas las circunstancias hay que cambiar… https://t.co/BMJIv2nuki;Tue Feb 02 18:42:11 +0000 2021;0;0;;
Guillermo Lasso;RT @vallejo_bolo: Yo iba a votar por Hervas xq su plan de gobierno me parece magnífico, pero dadas las circunstancias hay que cambiar el vo…;Tue Feb 02 18:42:54 +0000 2021;1;2;Quito, Ecuador;
Guillermo Lasso;RT @AndrsValarezo6: Estimados amigos Ecuatorianos: El proximo Febrero 7 habra elecciones para Presidente en nuestro querido Ecuador. Por fa…;Tue Feb 02 18:42:58 +0000 2021;6;14;;
Guillermo Lasso;RT @vallejo_bolo: Yo iba a votar por Hervas xq su plan de gobierno me parece magnífico, pero dadas las circunstancias hay que cambiar el vo…;Tue Feb 02 18:43:16 +0000 2021;2;4;Quito, Ecuador;
Guillermo Lasso;RT @anibalvv1982: @LassoGuillermo  bienvenido a chone   full gente  aca apoyandolo de mi parte todo el respaldo ahi viendolo pasar   con la…;Tue Feb 02 18:43:31 +0000 2021;1;1;;
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:43:34 +0000 2021;214;638;;
Guillermo Lasso;ECUADOR UNIDOS PARA CAMBIAR Y REACTIVAR LA ECONOMÍA DEL PAÍS TENEMOS DIVERSIDAD DE PRODUCTOS AGRÍCOLA GANADRO MINER… https://t.co/Phf0ivKJxT;Tue Feb 02 18:44:33 +0000 2021;0;0;Manta, Ecuador;Jaramijo, Ecuador
Guillermo Lasso;"""No voto por Lasso por que ha perdido dos veces contra Correa"" ... (perdió una, la otra le ganó a Lenin pero uds ya… https://t.co/3jguIhtUms";Tue Feb 02 18:45:11 +0000 2021;0;0;Portoviejo-Manabi-Ecuador;Portoviejo, Ecuador
Guillermo Lasso;RT @mbhernandeza: @luisevivanco El ladronzuelo Correa está desesperado. No quiere dejar escapar la oportunidad de impunidad que le podría o…;Tue Feb 02 18:45:50 +0000 2021;4;14;Loja, Ecuador;
Guillermo Lasso;Votar por Freile o Hervas no es nada ridículo, es un gran paso para el ecuatoriano de no dejarse llevar por populis… https://t.co/Ej0YYxLkAg;Tue Feb 02 18:46:00 +0000 2021;0;0;Guayaquil, Ecuador;
Guillermo Lasso;Se han dado cuenta que en la televisión  nacional sale una propaganda anunciando que #Lasso acaba de ganar la presi… https://t.co/j85ZeEee4p;Tue Feb 02 18:47:08 +0000 2021;0;0;Ecuador-Duran;
Guillermo Lasso;RT @KELVINGAME3: ESTE 7 DE FEBRERO LASSO PRESIDENTE EN UNA SOLA VUELTA !!! https://t.co/cUsPVs2sla;Tue Feb 02 18:47:17 +0000 2021;19;35;;
Guillermo Lasso;RT @KELVINGAME3: VAMOS POR EL CAMBIO MANABI !!!   LASSO PRESIDENTE EN UNA SOLA VUELTA !!! https://t.co/k6OCDCzoi7;Tue Feb 02 18:47:24 +0000 2021;6;12;;
Guillermo Lasso;"Mi estimada, no trato de dirigir el voto de nadie, aquí.

Por supuesto habrá razones para votar por Yaku, y usted l… https://t.co/Q7rLm5vqva";Tue Feb 02 18:48:02 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:48:03 +0000 2021;215;647;;
Guillermo Lasso;RT @KELVINGAME3: CERO TOLERANCIA A LA CORRUPCION!!!   LASSO PRESIDENTE EN UNA SOLA VUELTA!!! https://t.co/Bvt2v4Ygm5;Tue Feb 02 18:48:59 +0000 2021;3;2;;
Guillermo Lasso;LASSO Y YAKU SON BUCARAM-NEBOT, EL 7F A VOTAR Y HAGAN LO Q HAGAN EL 8F EL PUEBLO AL PODER CON RAFAEL CORREA ARAUZ-R… https://t.co/mJJ5NpDOyG;Tue Feb 02 18:49:14 +0000 2021;0;0;;
Guillermo Lasso;RT @mabo38: LASSO PRESIDENTE;Tue Feb 02 18:49:20 +0000 2021;1;2;Quito, Ecuador;
Guillermo Lasso;"RT @JacoboG_Ecu: Mi estimada, no trato de dirigir el voto de nadie, aquí.

Por supuesto habrá razones para votar por Yaku, y usted las mani…";Tue Feb 02 18:49:41 +0000 2021;1;3;є¢υα∂σя ραíѕ ∂є ℓαѕ мαяανιℓℓαѕ;
Guillermo Lasso;@LassoGuillermo La diversificación y el impulso de nuevos emprendimientos, de la mano con reducción de impuestos, m… https://t.co/L0H4oyCpun;Tue Feb 02 18:50:06 +0000 2021;0;0;;
Guillermo Lasso;"RT @jaimenebotsaadi: Los habitantes de la Parroquia Febres Cordero expresan su aprobación al salario básico de $500; a la mano de hierro co…";Tue Feb 02 18:50:08 +0000 2021;229;940;;
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:50:20 +0000 2021;216;649;El Oro, Ecuador;
Guillermo Lasso;RT @pinchagua19: @FernandaFebC ASÍ O MÁS CLARO..... LASSO PRESIDENTE EN UNA SOLA VUELTA......😎🇪🇨 https://t.co/U8pPuMK5Hu;Tue Feb 02 18:50:36 +0000 2021;1;8;;
Guillermo Lasso;"RT @GabuPsychic: Si Guillermo Lasso es buen administrador...
... de empresas, porque en lo público es un desastre (Gobiernos de Mahuad, Gut…";Tue Feb 02 18:51:34 +0000 2021;14;36;Ecuadormc9900989898808;
Guillermo Lasso;RT @FcoChiribogaC: Ya somos 2 los decepcionados!! https://t.co/tHyp0TDIgg;Tue Feb 02 18:51:54 +0000 2021;5;4;Quito, Ecuador;
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:52:26 +0000 2021;217;652;All the world;
Guillermo Lasso;"RT @marcelaguinaga: Eso de ""hay gente que no rebuzna porque le da pereza"" es real, o no han visto Héctor Yépez paseándose por los medios pi…";Tue Feb 02 18:52:43 +0000 2021;218;653;;
